 2.102280e-010 -1.014641e-002  2.102280e-010  6.991529e-001  2.102280e-010  7.741833e-001 
 2.103280e-010 -1.207786e-002  2.103280e-010  6.812031e-001  2.103280e-010  7.817061e-001 
 2.104280e-010 -1.387411e-002  2.104280e-010  6.630678e-001  2.104280e-010  7.889612e-001 
 2.105280e-010 -1.551308e-002  2.105280e-010  6.448076e-001  2.105280e-010  7.959701e-001 
 2.106280e-010 -1.695938e-002  2.106280e-010  6.264784e-001  2.106280e-010  8.027504e-001 
 2.107280e-010 -1.817877e-002  2.107280e-010  6.081112e-001  2.107280e-010  8.093183e-001 
 2.108280e-010 -1.912928e-002  2.108280e-010  5.897168e-001  2.108280e-010  8.156828e-001 
 2.109280e-010 -1.977664e-002  2.109280e-010  5.712862e-001  2.109280e-010  8.218517e-001 
 2.110280e-010 -2.008332e-002  2.110280e-010  5.528063e-001  2.110280e-010  8.278284e-001 
 2.111280e-010 -2.001956e-002  2.111280e-010  5.342563e-001  2.111280e-010  8.336179e-001 
 2.112280e-010 -1.954846e-002  2.112280e-010  5.156141e-001  2.112280e-010  8.392226e-001 
 2.113280e-010 -1.863375e-002  2.113280e-010  4.968472e-001  2.113280e-010  8.446477e-001 
 2.114280e-010 -1.722535e-002  2.114280e-010  4.779248e-001  2.114280e-010  8.498980e-001 
 2.115280e-010 -1.527255e-002  2.115280e-010  4.588253e-001  2.115280e-010  8.549842e-001 
 2.116280e-010 -1.272050e-002  2.116280e-010  4.395684e-001  2.116280e-010  8.599215e-001 
 2.117280e-010 -9.528851e-003  2.117280e-010  4.202162e-001  2.117280e-010  8.647328e-001 
 2.118280e-010 -5.661943e-003  2.118280e-010  4.008657e-001  2.118280e-010  8.694413e-001 
 2.119280e-010 -1.095167e-003  2.119280e-010  3.816099e-001  2.119280e-010  8.740701e-001 
 2.120280e-010  4.194299e-003  2.120280e-010  3.625302e-001  2.120280e-010  8.786353e-001 
 2.121280e-010  1.022521e-002  2.121280e-010  3.437120e-001  2.121280e-010  8.831559e-001 
 2.122280e-010  1.700896e-002  2.122280e-010  3.252289e-001  2.122280e-010  8.876432e-001 
 2.123280e-010  2.454753e-002  2.123280e-010  3.071522e-001  2.123280e-010  8.921090e-001 
 2.124280e-010  3.284265e-002  2.124280e-010  2.895648e-001  2.124280e-010  8.965635e-001 
 2.125280e-010  4.188626e-002  2.125280e-010  2.725452e-001  2.125280e-010  9.010175e-001 
 2.126280e-010  5.166861e-002  2.126280e-010  2.561726e-001  2.126280e-010  9.054776e-001 
 2.127280e-010  6.216919e-002  2.127280e-010  2.405090e-001  2.127280e-010  9.099487e-001 
 2.128280e-010  7.336538e-002  2.128280e-010  2.256072e-001  2.128280e-010  9.144306e-001 
 2.129280e-010  8.522494e-002  2.129280e-010  2.114980e-001  2.129280e-010  9.189208e-001 
 2.130280e-010  9.771535e-002  2.130280e-010  1.982028e-001  2.130280e-010  9.234126e-001 
 2.131280e-010  1.107970e-001  2.131280e-010  1.857233e-001  2.131280e-010  9.278983e-001 
 2.132280e-010  1.244321e-001  2.132280e-010  1.740550e-001  2.132280e-010  9.323673e-001 
 2.133280e-010  1.385783e-001  2.133280e-010  1.631779e-001  2.133280e-010  9.368092e-001 
