 5.600000e-001  1.839951e-004  5.600000e-001  5.600000e-001 
 5.700000e-001  1.933060e-004  5.700000e-001  5.700000e-001 
 5.800000e-001  2.026518e-004  5.800000e-001  5.800000e-001 
 5.900000e-001  2.120252e-004  5.900000e-001  5.900000e-001 
 6.000000e-001  2.214197e-004  6.000000e-001  6.000000e-001 
 6.100000e-001  2.308300e-004  6.100000e-001  6.100000e-001 
 6.200000e-001  2.402516e-004  6.200000e-001  6.200000e-001 
 6.300000e-001  2.496808e-004  6.300000e-001  6.300000e-001 
 6.400000e-001  2.591145e-004  6.400000e-001  6.400000e-001 
 6.500000e-001  2.685501e-004  6.500000e-001  6.500000e-001 
 6.600000e-001  2.779854e-004  6.600000e-001  6.600000e-001 
 6.700000e-001  2.874189e-004  6.700000e-001  6.700000e-001 
 6.800000e-001  2.968491e-004  6.800000e-001  6.800000e-001 
 6.900000e-001  3.062748e-004  6.900000e-001  6.900000e-001 
 7.000000e-001  3.156953e-004  7.000000e-001  7.000000e-001 
 7.100000e-001  3.251098e-004  7.100000e-001  7.100000e-001 
 7.200000e-001  3.345177e-004  7.200000e-001  7.200000e-001 
 7.300000e-001  3.439186e-004  7.300000e-001  7.300000e-001 
 7.400000e-001  3.533123e-004  7.400000e-001  7.400000e-001 
 7.500000e-001  3.626984e-004  7.500000e-001  7.500000e-001 
 7.600000e-001  3.720768e-004  7.600000e-001  7.600000e-001 
 7.700000e-001  3.814475e-004  7.700000e-001  7.700000e-001 
 7.800000e-001  3.908102e-004  7.800000e-001  7.800000e-001 
 7.900000e-001  4.001650e-004  7.900000e-001  7.900000e-001 
 8.000000e-001  4.095118e-004  8.000000e-001  8.000000e-001 
 8.100000e-001  4.188506e-004  8.100000e-001  8.100000e-001 
 8.200000e-001  4.281814e-004  8.200000e-001  8.200000e-001 
 8.300000e-001  4.375042e-004  8.300000e-001  8.300000e-001 
 8.400000e-001  4.468191e-004  8.400000e-001  8.400000e-001 
 8.500000e-001  4.561259e-004  8.500000e-001  8.500000e-001 
 8.600000e-001  4.654248e-004  8.600000e-001  8.600000e-001 
 8.700000e-001  4.747157e-004  8.700000e-001  8.700000e-001 
 8.800000e-001  4.839986e-004  8.800000e-001  8.800000e-001 
 8.900000e-001  4.932735e-004  8.900000e-001  8.900000e-001 
 9.000000e-001  5.025404e-004  9.000000e-001  9.000000e-001 
 9.100000e-001  5.117992e-004  9.100000e-001  9.100000e-001 
 9.200000e-001  5.210500e-004  9.200000e-001  9.200000e-001 
 9.300000e-001  5.302928e-004  9.300000e-001  9.300000e-001 
 9.400000e-001  5.395273e-004  9.400000e-001  9.400000e-001 
 9.500000e-001  5.487537e-004  9.500000e-001  9.500000e-001 
 9.600000e-001  5.579719e-004  9.600000e-001  9.600000e-001 
 9.700000e-001  5.671817e-004  9.700000e-001  9.700000e-001 
 9.800000e-001  5.763832e-004  9.800000e-001  9.800000e-001 
 9.900000e-001  5.855763e-004  9.900000e-001  9.900000e-001 
 1.000000e+000  5.947608e-004  1.000000e+000  1.000000e+000 
